268435456	1	7744.9
268435456	2	6975.8
268435456	3	5504.2
268435456	4	4109.0
268435456	5	3003.7
268435456	6	2455.1
268435456	7	2084.4
268435456	8	1802.0
268435456	9	1639.6
268435456	10	1508.4
268435456	11	1415.4
268435456	12	1344.9
268435456	13	1286.1
268435456	14	1226.7
268435456	15	1211.6
268435456	16	1194.5
268435456	17	1151.3
268435456	18	1133.7
268435456	19	1114.7
268435456	20	1092.7
268435456	21	1078.6
268435456	22	1068.4
268435456	23	1086.4
268435456	24	1046.1
268435456	25	1032.3
268435456	26	1041.1
268435456	27	1032.2
268435456	28	1036.5
268435456	29	1039.8
268435456	30	1027.8
268435456	31	1041.0
268435456	32	1044.0
268435456	33	1014.3
268435456	34	1015.8
268435456	35	1024.9
268435456	36	1023.0
268435456	37	1026.7
268435456	38	1027.7
268435456	39	1032.4
268435456	40	1044.5
268435456	41	1020.0
268435456	42	996.9
268435456	43	1086.8
268435456	44	1094.7
268435456	45	1114.0
268435456	46	1091.0
268435456	47	1068.0
268435456	48	1076.5
268435456	49	1088.9
268435456	50	1100.0
268435456	51	1098.5
268435456	52	1116.8
268435456	53	1099.8
268435456	54	1086.4
268435456	55	1074.6
268435456	56	1096.4
268435456	57	1101.6
268435456	58	1117.5
268435456	59	1162.3
268435456	60	1218.3
268435456	61	1166.9
268435456	62	1123.7
268435456	63	1130.4
268435456	64	1131.6
268435456	65	1150.0
268435456	66	1166.4
268435456	67	1193.1
268435456	68	1292.2
268435456	69	1245.8
268435456	70	1264.5
268435456	71	1280.3
268435456	72	1278.5
268435456	73	1274.4
268435456	74	1355.2
268435456	75	1348.3
268435456	76	1381.4
268435456	77	1451.1
268435456	78	1437.9
268435456	79	1469.5
268435456	80	1073.7
268435456	81	1589.9
268435456	82	1591.8
268435456	83	1567.5
268435456	84	1632.8
268435456	85	1757.1
268435456	86	1758.7
268435456	87	1844.1
268435456	88	1810.8
268435456	89	1979.0
268435456	90	1719.6
268435456	91	2106.6
268435456	92	1741.5
268435456	93	2186.4
268435456	94	2212.1
268435456	95	2300.1
268435456	96	1086.1
268435456	97	2259.8
268435456	98	2272.0
268435456	99	2635.1
268435456	100	2347.8
268435456	101	2610.1
268435456	102	2210.0
268435456	103	2573.9
268435456	104	2574.9
268435456	105	2295.8
268435456	106	2388.7
268435456	107	3017.0
268435456	108	2787.8
268435456	109	3289.4
268435456	110	3141.6
268435456	111	3020.5
268435456	112	1068.5
268435456	113	2849.3
268435456	114	3624.2
268435456	115	3611.4
268435456	116	3612.1
268435456	117	3265.2
268435456	118	2677.2
268435456	119	3621.9
268435456	120	2566.5
268435456	121	3623.6
268435456	122	2973.6
268435456	123	3660.5
268435456	124	3880.0
268435456	125	3811.7
268435456	126	3780.3
268435456	127	3679.7
134217728	1	7749.7
134217728	2	6974.7
134217728	3	5547.5
134217728	4	4105.2
134217728	5	3005.0
134217728	6	2456.7
134217728	7	2083.5
134217728	8	1800.8
134217728	9	1641.6
134217728	10	1508.6
134217728	11	1409.4
134217728	12	1335.9
134217728	13	1286.4
134217728	14	1226.6
134217728	15	1212.0
134217728	16	1195.5
134217728	17	1152.5
134217728	18	1133.5
134217728	19	1114.5
134217728	20	1099.2
134217728	21	1078.5
134217728	22	1068.5
134217728	23	1087.5
134217728	24	1046.3
134217728	25	1032.0
134217728	26	1040.8
134217728	27	1032.0
134217728	28	1035.0
134217728	29	1038.6
134217728	30	1028.3
134217728	31	1041.0
134217728	32	1043.7
134217728	33	1013.5
134217728	34	1015.5
134217728	35	1025.0
134217728	36	1023.8
134217728	37	1027.7
134217728	38	1028.8
134217728	39	1033.6
134217728	40	1043.7
134217728	41	1019.7
134217728	42	1004.3
134217728	43	1322.1
134217728	44	1407.5
134217728	45	1499.5
134217728	46	1596.7
134217728	47	1715.0
134217728	48	1078.7
134217728	49	1893.6
134217728	50	2152.7
134217728	51	2559.5
134217728	52	2159.7
134217728	53	2596.3
134217728	54	2750.8
134217728	55	2674.3
134217728	56	3371.6
134217728	57	3854.6
134217728	58	3887.8
134217728	59	3348.9
134217728	60	2637.0
134217728	61	3484.5
134217728	62	3730.8
134217728	63	3961.1
134217728	64	1134.5
134217728	65	4183.8
134217728	66	4011.3
134217728	67	4076.7
134217728	68	3769.4
134217728	69	4156.7
134217728	70	4079.5
134217728	71	4335.6
134217728	72	4280.3
134217728	73	4371.0
134217728	74	3910.3
134217728	75	4191.1
134217728	76	4358.0
134217728	77	4046.3
134217728	78	4338.0
134217728	79	4349.8
134217728	80	1493.8
134217728	81	4253.3
134217728	82	4370.9
134217728	83	4220.0
134217728	84	4220.8
134217728	85	4368.5
134217728	86	4375.3
134217728	87	4366.3
134217728	88	4377.7
134217728	89	4376.6
134217728	90	3840.6
134217728	91	4240.5
134217728	92	4364.3
134217728	93	4351.0
134217728	94	4338.2
134217728	95	4365.5
134217728	96	1087.3
134217728	97	4362.7
134217728	98	4365.4
134217728	99	4368.9
134217728	100	4368.3
134217728	101	4369.8
134217728	102	4363.7
134217728	103	4345.9
134217728	104	4370.5
134217728	105	4313.8
134217728	106	4368.5
134217728	107	4366.4
134217728	108	4367.6
134217728	109	4365.1
134217728	110	4359.0
134217728	111	4359.3
134217728	112	3449.7
134217728	113	4363.6
134217728	114	4350.8
134217728	115	4364.5
134217728	116	4363.6
134217728	117	4363.2
134217728	118	4363.9
134217728	119	4363.5
134217728	120	4367.1
134217728	121	4361.8
134217728	122	4360.2
134217728	123	4357.5
134217728	124	4357.3
134217728	125	4358.0
134217728	126	4344.2
134217728	127	4356.8
67108864	1	7753.5
67108864	2	6992.4
67108864	3	5542.4
67108864	4	4104.9
67108864	5	3004.9
67108864	6	2455.8
67108864	7	2081.7
67108864	8	1802.1
67108864	9	1638.9
67108864	10	1500.0
67108864	11	1411.8
67108864	12	1344.2
67108864	13	1284.9
67108864	14	1225.0
67108864	15	1211.8
67108864	16	1202.9
67108864	17	1153.4
67108864	18	1134.7
67108864	19	1117.2
67108864	20	1106.9
67108864	21	1088.4
67108864	22	1081.3
67108864	23	1088.5
67108864	24	1062.8
67108864	25	1094.3
67108864	26	1138.8
67108864	27	1255.0
67108864	28	1503.7
67108864	29	1731.1
67108864	30	1964.5
67108864	31	2413.7
67108864	32	1044.3
67108864	33	2709.4
67108864	34	2795.8
67108864	35	2873.6
67108864	36	3349.9
67108864	37	3360.7
67108864	38	3601.1
67108864	39	3237.8
67108864	40	3749.6
67108864	41	3784.9
67108864	42	3736.5
67108864	43	3478.8
67108864	44	3687.1
67108864	45	3658.1
67108864	46	3789.2
67108864	47	3918.4
67108864	48	2202.1
67108864	49	4078.5
67108864	50	4169.3
67108864	51	4217.9
67108864	52	4240.2
67108864	53	4284.9
67108864	54	4322.8
67108864	55	4330.5
67108864	56	4364.6
67108864	57	4378.0
67108864	58	4381.4
67108864	59	4379.0
67108864	60	4380.0
67108864	61	4380.4
67108864	62	4378.2
67108864	63	4367.2
67108864	64	1129.6
67108864	65	4365.7
67108864	66	4375.4
67108864	67	4381.1
67108864	68	4379.6
67108864	69	4381.3
