268435456	1	745.9
268435456	2	556.5
268435456	3	443.0
268435456	4	369.9
268435456	5	310.4
268435456	6	273.4
268435456	7	243.0
268435456	8	217.2
268435456	9	204.1
268435456	10	187.2
268435456	11	169.9
268435456	12	154.4
268435456	13	142.5
268435456	14	134.2
268435456	15	125.3
268435456	16	117.1
268435456	17	110.0
268435456	18	102.7
268435456	19	95.3
268435456	20	89.8
268435456	21	83.6
268435456	22	78.5
268435456	23	73.9
268435456	24	68.0
268435456	25	64.6
268435456	26	60.5
268435456	27	55.9
268435456	28	53.0
268435456	29	47.8
268435456	30	43.2
268435456	31	40.4
268435456	32	27.0
268435456	33	32.7
268435456	34	32.5
268435456	35	31.2
268435456	36	32.0
268435456	37	30.5
268435456	38	29.2
268435456	39	27.9
268435456	40	26.8
268435456	41	26.9
268435456	42	26.9
268435456	43	27.0
268435456	44	27.1
268435456	45	26.9
268435456	46	26.9
268435456	47	27.0
268435456	48	26.9
268435456	49	26.9
268435456	50	26.9
268435456	51	27.0
268435456	52	27.0
268435456	53	27.1
268435456	54	27.2
268435456	55	27.1
268435456	56	26.8
268435456	57	26.6
268435456	58	26.4
268435456	59	26.5
268435456	60	26.6
268435456	61	26.7
268435456	62	26.8
268435456	63	26.9
268435456	64	26.9
268435456	65	26.8
268435456	66	26.9
268435456	67	26.9
268435456	68	26.7
268435456	69	26.7
268435456	70	26.7
268435456	71	26.8
268435456	72	26.8
268435456	73	26.9
268435456	74	26.9
268435456	75	26.7
268435456	76	26.6
268435456	77	26.5
268435456	78	26.6
268435456	79	26.7
268435456	80	26.7
268435456	81	26.7
268435456	82	26.8
268435456	83	26.8
268435456	84	26.7
268435456	85	26.6
268435456	86	26.5
268435456	87	26.5
268435456	88	26.6
268435456	89	26.7
268435456	90	26.6
268435456	91	26.6
268435456	92	26.5
268435456	93	26.6
268435456	94	26.7
268435456	95	26.6
268435456	96	26.7
268435456	97	26.6
268435456	98	26.6
268435456	99	26.6
268435456	100	26.7
268435456	101	26.6
268435456	102	26.6
268435456	103	26.6
268435456	104	26.6
268435456	105	26.7
268435456	106	26.7
268435456	107	26.8
268435456	108	27.0
268435456	109	27.1
268435456	110	27.1
268435456	111	26.9
268435456	112	26.8
268435456	113	26.6
268435456	114	26.4
268435456	115	26.2
268435456	116	26.2
268435456	117	26.0
268435456	118	25.9
268435456	119	25.8
268435456	120	25.7
268435456	121	25.7
268435456	122	25.7
268435456	123	25.8
268435456	124	25.8
268435456	125	26.0
268435456	126	26.0
268435456	127	26.1
134217728	1	746.3
134217728	2	556.7
134217728	3	443.5
134217728	4	369.9
134217728	5	310.2
134217728	6	273.7
134217728	7	243.1
134217728	8	217.5
134217728	9	204.4
134217728	10	187.0
134217728	11	169.8
134217728	12	154.7
134217728	13	142.8
134217728	14	134.4
134217728	15	125.5
134217728	16	117.0
134217728	17	109.9
134217728	18	102.6
134217728	19	95.2
134217728	20	89.7
134217728	21	83.5
134217728	22	78.8
134217728	23	74.0
134217728	24	68.0
